Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter
R05,2015,45 - 49,Kvinne,Møre og Romsdal,776
R05,2015,45 - 49,Kvinne,Nordland,785
R05,2015,45 - 49,Kvinne,Oppland,663
R05,2015,45 - 49,Kvinne,Oslo,2473
R05,2015,45 - 49,Kvinne,Rogaland,1466
R05,2015,45 - 49,Kvinne,Sogn og Fjordane,297
R05,2015,45 - 49,Kvinne,Telemark,725
R05,2015,45 - 49,Kvinne,Troms,562
R05,2015,45 - 49,Kvinne,Trøndelag,1569
R05,2015,45 - 49,Kvinne,Vest-Agder,654
R05,2015,45 - 49,Kvinne,Vestfold,982
R05,2015,45 - 49,Kvinne,Østfold,1390
R05,2015,45 - 49,Mann,Hele landet,12403
R05,2015,45 - 49,Mann,Helseregion Midt-Norge,1410
R05,2015,45 - 49,Mann,Helseregion Nord-Norge,977
R05,2015,45 - 49,Mann,Helseregion Sør-Øst,7723
R05,2015,45 - 49,Mann,Helseregion Vest,2293
R05,2015,45 - 49,Mann,Akershus,1767
R05,2015,45 - 49,Mann,Aust-Agder,283
R05,2015,45 - 49,Mann,Buskerud,683
R05,2015,45 - 49,Mann,Finnmark,168
R05,2015,45 - 49,Mann,Hedmark,513
R05,2015,45 - 49,Mann,Hordaland,1165
R05,2015,45 - 49,Mann,Møre og Romsdal,487
R05,2015,45 - 49,Mann,Nordland,477
R05,2015,45 - 49,Mann,Oppland,441
R05,2015,45 - 49,Mann,Oslo,1735
R05,2015,45 - 49,Mann,Rogaland,928
R05,2015,45 - 49,Mann,Sogn og Fjordane,200
R05,2015,45 - 49,Mann,Telemark,446
R05,2015,45 - 49,Mann,Troms,332
R05,2015,45 - 49,Mann,Trøndelag,923
R05,2015,45 - 49,Mann,Vest-Agder,401
R05,2015,45 - 49,Mann,Vestfold,609
R05,2015,45 - 49,Mann,Østfold,845
R05,2015,50 - 54,Kvinne,Hele landet,19261
R05,2015,50 - 54,Kvinne,Helseregion Midt-Norge,2251
R05,2015,50 - 54,Kvinne,Helseregion Nord-Norge,1580
R05,2015,50 - 54,Kvinne,Helseregion Sør-Øst,11781
R05,2015,50 - 54,Kvinne,Helseregion Vest,3649
R05,2015,50 - 54,Kvinne,Akershus,2528
R05,2015,50 - 54,Kvinne,Aust-Agder,458
R05,2015,50 - 54,Kvinne,Buskerud,1141
R05,2015,50 - 54,Kvinne,Finnmark,246
R05,2015,50 - 54,Kvinne,Hedmark,825
R05,2015,50 - 54,Kvinne,Hordaland,1887
R05,2015,50 - 54,Kvinne,Møre og Romsdal,757
R05,2015,50 - 54,Kvinne,Nordland,814
R05,2015,50 - 54,Kvinne,Oppland,692
R05,2015,50 - 54,Kvinne,Oslo,2407
R05,2015,50 - 54,Kvinne,Rogaland,1476
R05,2015,50 - 54,Kvinne,Sogn og Fjordane,286
R05,2015,50 - 54,Kvinne,Telemark,740
R05,2015,50 - 54,Kvinne,Troms,520
R05,2015,50 - 54,Kvinne,Trøndelag,1494
R05,2015,50 - 54,Kvinne,Vest-Agder,652
R05,2015,50 - 54,Kvinne,Vestfold,989
R05,2015,50 - 54,Kvinne,Østfold,1349
R05,2015,50 - 54,Mann,Hele landet,12568
R05,2015,50 - 54,Mann,Helseregion Midt-Norge,1386
R05,2015,50 - 54,Mann,Helseregion Nord-Norge,989
R05,2015,50 - 54,Mann,Helseregion Sør-Øst,7815
R05,2015,50 - 54,Mann,Helseregion Vest,2378
R05,2015,50 - 54,Mann,Akershus,1762
R05,2015,50 - 54,Mann,Aust-Agder,274
R05,2015,50 - 54,Mann,Buskerud,693
R05,2015,50 - 54,Mann,Finnmark,153
R05,2015,50 - 54,Mann,Hedmark,529
R05,2015,50 - 54,Mann,Hordaland,1193
R05,2015,50 - 54,Mann,Møre og Romsdal,463
R05,2015,50 - 54,Mann,Nordland,512
R05,2015,50 - 54,Mann,Oppland,486
R05,2015,50 - 54,Mann,Oslo,1703
R05,2015,50 - 54,Mann,Rogaland,976
R05,2015,50 - 54,Mann,Sogn og Fjordane,209
R05,2015,50 - 54,Mann,Telemark,453
R05,2015,50 - 54,Mann,Troms,324
R05,2015,50 - 54,Mann,Trøndelag,923
R05,2015,50 - 54,Mann,Vest-Agder,419
R05,2015,50 - 54,Mann,Vestfold,614
R05,2015,50 - 54,Mann,Østfold,882
R05,2015,55 - 59,Kvinne,Hele landet,20093
R05,2015,55 - 59,Kvinne,Helseregion Midt-Norge,2402
R05,2015,55 - 59,Kvinne,Helseregion Nord-Norge,1647
R05,2015,55 - 59,Kvinne,Helseregion Sør-Øst,12336
R05,2015,55 - 59,Kvinne,Helseregion Vest,3708
R05,2015,55 - 59,Kvinne,Akershus,2438
R05,2015,55 - 59,Kvinne,Aust-Agder,482
R05,2015,55 - 59,Kvinne,Buskerud,1231
R05,2015,55 - 59,Kvinne,Finnmark,247
R05,2015,55 - 59,Kvinne,Hedmark,968
R05,2015,55 - 59,Kvinne,Hordaland,1888
R05,2015,55 - 59,Kvinne,Møre og Romsdal,907
R05,2015,55 - 59,Kvinne,Nordland,861
R05,2015,55 - 59,Kvinne,Oppland,753
R05,2015,55 - 59,Kvinne,Oslo,2448
R05,2015,55 - 59,Kvinne,Rogaland,1481
R05,2015,55 - 59,Kvinne,Sogn og Fjordane,339
R05,2015,55 - 59,Kvinne,Telemark,785
R05,2015,55 - 59,Kvinne,Troms,539
R05,2015,55 - 59,Kvinne,Trøndelag,1495
R05,2015,55 - 59,Kvinne,Vest-Agder,683
R05,2015,55 - 59,Kvinne,Vestfold,1124
R05,2015,55 - 59,Kvinne,Østfold,1424
R05,2015,55 - 59,Mann,Hele landet,12935
R05,2015,55 - 59,Mann,Helseregion Midt-Norge,1563
R05,2015,55 - 59,Mann,Helseregion Nord-Norge,953
R05,2015,55 - 59,Mann,Helseregion Sør-Øst,7961
R05,2015,55 - 59,Mann,Helseregion Vest,2458
R05,2015,55 - 59,Mann,Akershus,1631
R05,2015,55 - 59,Mann,Aust-Agder,305
R05,2015,55 - 59,Mann,Buskerud,748
R05,2015,55 - 59,Mann,Finnmark,140
R05,2015,55 - 59,Mann,Hedmark,581
R05,2015,55 - 59,Mann,Hordaland,1269
R05,2015,55 - 59,Mann,Møre og Romsdal,517
R05,2015,55 - 59,Mann,Nordland,490
R05,2015,55 - 59,Mann,Oppland,499
R05,2015,55 - 59,Mann,Oslo,1545
R05,2015,55 - 59,Mann,Rogaland,981
R05,2015,55 - 59,Mann,Sogn og Fjordane,208
R05,2015,55 - 59,Mann,Telemark,493
R05,2015,55 - 59,Mann,Troms,323
R05,2015,55 - 59,Mann,Trøndelag,1046
R05,2015,55 - 59,Mann,Vest-Agder,463
R05,2015,55 - 59,Mann,Vestfold,707
R05,2015,55 - 59,Mann,Østfold,989
R05,2015,60 - 64,Kvinne,Hele landet,20028
R05,2015,60 - 64,Kvinne,Helseregion Midt-Norge,2617
R05,2015,60 - 64,Kvinne,Helseregion Nord-Norge,1727
R05,2015,60 - 64,Kvinne,Helseregion Sør-Øst,12051
R05,2015,60 - 64,Kvinne,Helseregion Vest,3633
R05,2015,60 - 64,Kvinne,Akershus,2302
R05,2015,60 - 64,Kvinne,Aust-Agder,483
R05,2015,60 - 64,Kvinne,Buskerud,1164
R05,2015,60 - 64,Kvinne,Finnmark,275
R05,2015,60 - 64,Kvinne,Hedmark,998
R05,2015,60 - 64,Kvinne,Hordaland,1802
R05,2015,60 - 64,Kvinne,Møre og Romsdal,1005
R05,2015,60 - 64,Kvinne,Nordland,891
R05,2015,60 - 64,Kvinne,Oppland,771
R05,2015,60 - 64,Kvinne,Oslo,2305
R05,2015,60 - 64,Kvinne,Rogaland,1481
R05,2015,60 - 64,Kvinne,Sogn og Fjordane,350
R05,2015,60 - 64,Kvinne,Telemark,798
R05,2015,60 - 64,Kvinne,Troms,561
R05,2015,60 - 64,Kvinne,Trøndelag,1612
R05,2015,60 - 64,Kvinne,Vest-Agder,668
R05,2015,60 - 64,Kvinne,Vestfold,1152
R05,2015,60 - 64,Kvinne,Østfold,1410
R05,2015,60 - 64,Mann,Hele landet,13885
R05,2015,60 - 64,Mann,Helseregion Midt-Norge,1708
R05,2015,60 - 64,Mann,Helseregion Nord-Norge,1187
R05,2015,60 - 64,Mann,Helseregion Sør-Øst,8347
R05,2015,60 - 64,Mann,Helseregion Vest,2643
R05,2015,60 - 64,Mann,Akershus,1624
R05,2015,60 - 64,Mann,Aust-Agder,384
R05,2015,60 - 64,Mann,Buskerud,823
R05,2015,60 - 64,Mann,Finnmark,175
R05,2015,60 - 64,Mann,Hedmark,655
R05,2015,60 - 64,Mann,Hordaland,1242
R05,2015,60 - 64,Mann,Møre og Romsdal,629
R05,2015,60 - 64,Mann,Nordland,619
R05,2015,60 - 64,Mann,Oppland,516
R05,2015,60 - 64,Mann,Oslo,1596
R05,2015,60 - 64,Mann,Rogaland,1152
R05,2015,60 - 64,Mann,Sogn og Fjordane,249
R05,2015,60 - 64,Mann,Telemark,526
R05,2015,60 - 64,Mann,Troms,393
R05,2015,60 - 64,Mann,Trøndelag,1079
R05,2015,60 - 64,Mann,Vest-Agder,484
R05,2015,60 - 64,Mann,Vestfold,745
R05,2015,60 - 64,Mann,Østfold,994
R05,2015,65 - 69,Kvinne,Hele landet,19175
R05,2015,65 - 69,Kvinne,Helseregion Midt-Norge,2346
R05,2015,65 - 69,Kvinne,Helseregion Nord-Norge,1663
R05,2015,65 - 69,Kvinne,Helseregion Sør-Øst,11796
R05,2015,65 - 69,Kvinne,Helseregion Vest,3370
R05,2015,65 - 69,Kvinne,Akershus,2361
R05,2015,65 - 69,Kvinne,Aust-Agder,484
R05,2015,65 - 69,Kvinne,Buskerud,1157
R05,2015,65 - 69,Kvinne,Finnmark,294
R05,2015,65 - 69,Kvinne,Hedmark,969
R05,2015,65 - 69,Kvinne,Hordaland,1718
R05,2015,65 - 69,Kvinne,Møre og Romsdal,835
R05,2015,65 - 69,Kvinne,Nordland,836
R05,2015,65 - 69,Kvinne,Oppland,761
R05,2015,65 - 69,Kvinne,Oslo,2110
R05,2015,65 - 69,Kvinne,Rogaland,1316
R05,2015,65 - 69,Kvinne,Sogn og Fjordane,336
R05,2015,65 - 69,Kvinne,Telemark,810
R05,2015,65 - 69,Kvinne,Troms,533
R05,2015,65 - 69,Kvinne,Trøndelag,1511
R05,2015,65 - 69,Kvinne,Vest-Agder,596
R05,2015,65 - 69,Kvinne,Vestfold,1103
R05,2015,65 - 69,Kvinne,Østfold,1445
R05,2015,65 - 69,Mann,Hele landet,14915
R05,2015,65 - 69,Mann,Helseregion Midt-Norge,1847
R05,2015,65 - 69,Mann,Helseregion Nord-Norge,1276
R05,2015,65 - 69,Mann,Helseregion Sør-Øst,9063
R05,2015,65 - 69,Mann,Helseregion Vest,2729
R05,2015,65 - 69,Mann,Akershus,1715
R05,2015,65 - 69,Mann,Aust-Agder,386
R05,2015,65 - 69,Mann,Buskerud,896
R05,2015,65 - 69,Mann,Finnmark,218
R05,2015,65 - 69,Mann,Hedmark,782
R05,2015,65 - 69,Mann,Hordaland,1371
R05,2015,65 - 69,Mann,Møre og Romsdal,659
R05,2015,65 - 69,Mann,Nordland,648
R05,2015,65 - 69,Mann,Oppland,612
R05,2015,65 - 69,Mann,Oslo,1630
R05,2015,65 - 69,Mann,Rogaland,1089
R05,2015,65 - 69,Mann,Sogn og Fjordane,269
R05,2015,65 - 69,Mann,Telemark,588
R05,2015,65 - 69,Mann,Troms,410
R05,2015,65 - 69,Mann,Trøndelag,1188
R05,2015,65 - 69,Mann,Vest-Agder,509
R05,2015,65 - 69,Mann,Vestfold,798
R05,2015,65 - 69,Mann,Østfold,1147
R05,2015,70 - 74,Kvinne,Hele landet,14779
R05,2015,70 - 74,Kvinne,Helseregion Midt-Norge,1833
R05,2015,70 - 74,Kvinne,Helseregion Nord-Norge,1239
R05,2015,70 - 74,Kvinne,Helseregion Sør-Øst,9001
R05,2015,70 - 74,Kvinne,Helseregion Vest,2706
R05,2015,70 - 74,Kvinne,Akershus,1719
R05,2015,70 - 74,Kvinne,Aust-Agder,365
R05,2015,70 - 74,Kvinne,Buskerud,851
R05,2015,70 - 74,Kvinne,Finnmark,199
R05,2015,70 - 74,Kvinne,Hedmark,791
R05,2015,70 - 74,Kvinne,Hordaland,1355
R05,2015,70 - 74,Kvinne,Møre og Romsdal,638
R05,2015,70 - 74,Kvinne,Nordland,644
R05,2015,70 - 74,Kvinne,Oppland,630
R05,2015,70 - 74,Kvinne,Oslo,1611
R05,2015,70 - 74,Kvinne,Rogaland,1104
R05,2015,70 - 74,Kvinne,Sogn og Fjordane,247
R05,2015,70 - 74,Kvinne,Telemark,588
R05,2015,70 - 74,Kvinne,Troms,396
R05,2015,70 - 74,Kvinne,Trøndelag,1195
R05,2015,70 - 74,Kvinne,Vest-Agder,520
R05,2015,70 - 74,Kvinne,Vestfold,805
R05,2015,70 - 74,Kvinne,Østfold,1121
R05,2015,70 - 74,Mann,Hele landet,12007
R05,2015,70 - 74,Mann,Helseregion Midt-Norge,1494
R05,2015,70 - 74,Mann,Helseregion Nord-Norge,1030
R05,2015,70 - 74,Mann,Helseregion Sør-Øst,7310
R05,2015,70 - 74,Mann,Helseregion Vest,2173
R05,2015,70 - 74,Mann,Akershus,1372
R05,2015,70 - 74,Mann,Aust-Agder,358
R05,2015,70 - 74,Mann,Buskerud,684
R05,2015,70 - 74,Mann,Finnmark,167
R05,2015,70 - 74,Mann,Hedmark,653
R05,2015,70 - 74,Mann,Hordaland,1051
R05,2015,70 - 74,Mann,Møre og Romsdal,536
R05,2015,70 - 74,Mann,Nordland,526
R05,2015,70 - 74,Mann,Oppland,486
R05,2015,70 - 74,Mann,Oslo,1255
R05,2015,70 - 74,Mann,Rogaland,892
R05,2015,70 - 74,Mann,Sogn og Fjordane,230
R05,2015,70 - 74,Mann,Telemark,514
R05,2015,70 - 74,Mann,Troms,337
R05,2015,70 - 74,Mann,Trøndelag,958
R05,2015,70 - 74,Mann,Vest-Agder,418
R05,2015,70 - 74,Mann,Vestfold,652
R05,2015,70 - 74,Mann,Østfold,918
R05,2015,75 - 79,Kvinne,Hele landet,11235
R05,2015,75 - 79,Kvinne,Helseregion Midt-Norge,1362
R05,2015,75 - 79,Kvinne,Helseregion Nord-Norge,1016
R05,2015,75 - 79,Kvinne,Helseregion Sør-Øst,6731
R05,2015,75 - 79,Kvinne,Helseregion Vest,2126
R05,2015,75 - 79,Kvinne,Akershus,1216
R05,2015,75 - 79,Kvinne,Aust-Agder,261
R05,2015,75 - 79,Kvinne,Buskerud,675
R05,2015,75 - 79,Kvinne,Finnmark,151
R05,2015,75 - 79,Kvinne,Hedmark,557
R05,2015,75 - 79,Kvinne,Hordaland,1084
R05,2015,75 - 79,Kvinne,Møre og Romsdal,494
R05,2015,75 - 79,Kvinne,Nordland,552
R05,2015,75 - 79,Kvinne,Oppland,481
R05,2015,75 - 79,Kvinne,Oslo,1140
R05,2015,75 - 79,Kvinne,Rogaland,832
R05,2015,75 - 79,Kvinne,Sogn og Fjordane,210
R05,2015,75 - 79,Kvinne,Telemark,456
R05,2015,75 - 79,Kvinne,Troms,313
R05,2015,75 - 79,Kvinne,Trøndelag,868
R05,2015,75 - 79,Kvinne,Vest-Agder,404
R05,2015,75 - 79,Kvinne,Vestfold,695
R05,2015,75 - 79,Kvinne,Østfold,846
R05,2015,75 - 79,Mann,Hele landet,8652
R05,2015,75 - 79,Mann,Helseregion Midt-Norge,1116
R05,2015,75 - 79,Mann,Helseregion Nord-Norge,822
R05,2015,75 - 79,Mann,Helseregion Sør-Øst,5061
R05,2015,75 - 79,Mann,Helseregion Vest,1653
R05,2015,75 - 79,Mann,Akershus,915
R05,2015,75 - 79,Mann,Aust-Agder,229
R05,2015,75 - 79,Mann,Buskerud,500
R05,2015,75 - 79,Mann,Finnmark,135
R05,2015,75 - 79,Mann,Hedmark,450
R05,2015,75 - 79,Mann,Hordaland,817
R05,2015,75 - 79,Mann,Møre og Romsdal,373
R05,2015,75 - 79,Mann,Nordland,439
R05,2015,75 - 79,Mann,Oppland,421
R05,2015,75 - 79,Mann,Oslo,768
R05,2015,75 - 79,Mann,Rogaland,645
R05,2015,75 - 79,Mann,Sogn og Fjordane,191
R05,2015,75 - 79,Mann,Telemark,309
R05,2015,75 - 79,Mann,Troms,248
R05,2015,75 - 79,Mann,Trøndelag,743
R05,2015,75 - 79,Mann,Vest-Agder,301
R05,2015,75 - 79,Mann,Vestfold,526
R05,2015,75 - 79,Mann,Østfold,642
R05,2015,80 - 84,Kvinne,Hele landet,8497
R05,2015,80 - 84,Kvinne,Helseregion Midt-Norge,1033
R05,2015,80 - 84,Kvinne,Helseregion Nord-Norge,771
R05,2015,80 - 84,Kvinne,Helseregion Sør-Øst,5050
R05,2015,80 - 84,Kvinne,Helseregion Vest,1643
R05,2015,80 - 84,Kvinne,Akershus,947
R05,2015,80 - 84,Kvinne,Aust-Agder,182
R05,2015,80 - 84,Kvinne,Buskerud,495
R05,2015,80 - 84,Kvinne,Finnmark,133
R05,2015,80 - 84,Kvinne,Hedmark,423
R05,2015,80 - 84,Kvinne,Hordaland,852
R05,2015,80 - 84,Kvinne,Møre og Romsdal,362
R05,2015,80 - 84,Kvinne,Nordland,402
R05,2015,80 - 84,Kvinne,Oppland,357
R05,2015,80 - 84,Kvinne,Oslo,922
R05,2015,80 - 84,Kvinne,Rogaland,631
R05,2015,80 - 84,Kvinne,Sogn og Fjordane,160
R05,2015,80 - 84,Kvinne,Telemark,342
R05,2015,80 - 84,Kvinne,Troms,236
R05,2015,80 - 84,Kvinne,Trøndelag,671
R05,2015,80 - 84,Kvinne,Vest-Agder,290
R05,2015,80 - 84,Kvinne,Vestfold,509
R05,2015,80 - 84,Kvinne,Østfold,583
R05,2015,80 - 84,Mann,Hele landet,6270
R05,2015,80 - 84,Mann,Helseregion Midt-Norge,820
R05,2015,80 - 84,Mann,Helseregion Nord-Norge,540
R05,2015,80 - 84,Mann,Helseregion Sør-Øst,3645
R05,2015,80 - 84,Mann,Helseregion Vest,1265
R05,2015,80 - 84,Mann,Akershus,647
R05,2015,80 - 84,Mann,Aust-Agder,152
R05,2015,80 - 84,Mann,Buskerud,372
R05,2015,80 - 84,Mann,Finnmark,85
R05,2015,80 - 84,Mann,Hedmark,339
R05,2015,80 - 84,Mann,Hordaland,581
R05,2015,80 - 84,Mann,Møre og Romsdal,312
R05,2015,80 - 84,Mann,Nordland,302
R05,2015,80 - 84,Mann,Oppland,317
R05,2015,80 - 84,Mann,Oslo,543
R05,2015,80 - 84,Mann,Rogaland,545
R05,2015,80 - 84,Mann,Sogn og Fjordane,139
R05,2015,80 - 84,Mann,Telemark,220
R05,2015,80 - 84,Mann,Troms,153
R05,2015,80 - 84,Mann,Trøndelag,508
R05,2015,80 - 84,Mann,Vest-Agder,242
R05,2015,80 - 84,Mann,Vestfold,340
R05,2015,80 - 84,Mann,Østfold,473
R05,2015,85 - 89,Kvinne,Hele landet,5544
R05,2015,85 - 89,Kvinne,Helseregion Midt-Norge,694
R05,2015,85 - 89,Kvinne,Helseregion Nord-Norge,498
R05,2015,85 - 89,Kvinne,Helseregion Sør-Øst,3247
R05,2015,85 - 89,Kvinne,Helseregion Vest,1105
R05,2015,85 - 89,Kvinne,Akershus,540
R05,2015,85 - 89,Kvinne,Aust-Agder,139
R05,2015,85 - 89,Kvinne,Buskerud,316
R05,2015,85 - 89,Kvinne,Finnmark,67
R05,2015,85 - 89,Kvinne,Hedmark,283
R05,2015,85 - 89,Kvinne,Hordaland,561
R05,2015,85 - 89,Kvinne,Møre og Romsdal,252
R05,2015,85 - 89,Kvinne,Nordland,269
R05,2015,85 - 89,Kvinne,Oppland,274
R05,2015,85 - 89,Kvinne,Oslo,611
R05,2015,85 - 89,Kvinne,Rogaland,426
R05,2015,85 - 89,Kvinne,Sogn og Fjordane,118
R05,2015,85 - 89,Kvinne,Telemark,234
R05,2015,85 - 89,Kvinne,Troms,162
R05,2015,85 - 89,Kvinne,Trøndelag,442
R05,2015,85 - 89,Kvinne,Vest-Agder,185
R05,2015,85 - 89,Kvinne,Vestfold,285
R05,2015,85 - 89,Kvinne,Østfold,380
R05,2015,85 - 89,Mann,Hele landet,3890
R05,2015,85 - 89,Mann,Helseregion Midt-Norge,494
R05,2015,85 - 89,Mann,Helseregion Nord-Norge,337
R05,2015,85 - 89,Mann,Helseregion Sør-Øst,2260
R05,2015,85 - 89,Mann,Helseregion Vest,799
R05,2015,85 - 89,Mann,Akershus,422
R05,2015,85 - 89,Mann,Aust-Agder,90
R05,2015,85 - 89,Mann,Buskerud,236
R05,2015,85 - 89,Mann,Finnmark,44
R05,2015,85 - 89,Mann,Hedmark,225
R05,2015,85 - 89,Mann,Hordaland,374
R05,2015,85 - 89,Mann,Møre og Romsdal,187
R05,2015,85 - 89,Mann,Nordland,192
R05,2015,85 - 89,Mann,Oppland,199
R05,2015,85 - 89,Mann,Oslo,331
R05,2015,85 - 89,Mann,Rogaland,333
R05,2015,85 - 89,Mann,Sogn og Fjordane,92
R05,2015,85 - 89,Mann,Telemark,166
R05,2015,85 - 89,Mann,Troms,101
R05,2015,85 - 89,Mann,Trøndelag,307
R05,2015,85 - 89,Mann,Vest-Agder,122
R05,2015,85 - 89,Mann,Vestfold,212
R05,2015,85 - 89,Mann,Østfold,257
R05,2015,90+,Kvinne,Hele landet,3286
R05,2015,90+,Kvinne,Helseregion Midt-Norge,405
R05,2015,90+,Kvinne,Helseregion Nord-Norge,294
R05,2015,90+,Kvinne,Helseregion Sør-Øst,1919
R05,2015,90+,Kvinne,Helseregion Vest,668
R05,2015,90+,Kvinne,Akershus,291
R05,2015,90+,Kvinne,Aust-Agder,72
R05,2015,90+,Kvinne,Buskerud,192
R05,2015,90+,Kvinne,Finnmark,42
R05,2015,90+,Kvinne,Hedmark,191
R05,2015,90+,Kvinne,Hordaland,330
R05,2015,90+,Kvinne,Møre og Romsdal,179
R05,2015,90+,Kvinne,Nordland,174
R05,2015,90+,Kvinne,Oppland,150
R05,2015,90+,Kvinne,Oslo,369
R05,2015,90+,Kvinne,Rogaland,251
R05,2015,90+,Kvinne,Sogn og Fjordane,87
R05,2015,90+,Kvinne,Telemark,169
R05,2015,90+,Kvinne,Troms,78
R05,2015,90+,Kvinne,Trøndelag,226
R05,2015,90+,Kvinne,Vest-Agder,123
R05,2015,90+,Kvinne,Vestfold,161
R05,2015,90+,Kvinne,Østfold,201
R05,2015,90+,Mann,Hele landet,1801
R05,2015,90+,Mann,Helseregion Midt-Norge,216
R05,2015,90+,Mann,Helseregion Nord-Norge,164
R05,2015,90+,Mann,Helseregion Sør-Øst,1033
R05,2015,90+,Mann,Helseregion Vest,388
R05,2015,90+,Mann,Akershus,185
R05,2015,90+,Mann,Aust-Agder,40
R05,2015,90+,Mann,Buskerud,110
R05,2015,90+,Mann,Finnmark,14
R05,2015,90+,Mann,Hedmark,106
R05,2015,90+,Mann,Hordaland,189
R05,2015,90+,Mann,Møre og Romsdal,94
R05,2015,90+,Mann,Nordland,93
R05,2015,90+,Mann,Oppland,87
R05,2015,90+,Mann,Oslo,152
R05,2015,90+,Mann,Rogaland,134
R05,2015,90+,Mann,Sogn og Fjordane,65
R05,2015,90+,Mann,Telemark,92
R05,2015,90+,Mann,Troms,57
R05,2015,90+,Mann,Trøndelag,122
R05,2015,90+,Mann,Vest-Agder,70
R05,2015,90+,Mann,Vestfold,97
R05,2015,90+,Mann,Østfold,94
R05,2016,0 - 4,Kvinne,Hele landet,3995
R05,2016,0 - 4,Kvinne,Helseregion Midt-Norge,390
R05,2016,0 - 4,Kvinne,Helseregion Nord-Norge,273
R05,2016,0 - 4,Kvinne,Helseregion Sør-Øst,2467
R05,2016,0 - 4,Kvinne,Helseregion Vest,865
R05,2016,0 - 4,Kvinne,Akershus,474
R05,2016,0 - 4,Kvinne,Aust-Agder,67
R05,2016,0 - 4,Kvinne,Buskerud,186
R05,2016,0 - 4,Kvinne,Finnmark,42
R05,2016,0 - 4,Kvinne,Hedmark,145
R05,2016,0 - 4,Kvinne,Hordaland,460
R05,2016,0 - 4,Kvinne,Møre og Romsdal,155
R05,2016,0 - 4,Kvinne,Nordland,124
R05,2016,0 - 4,Kvinne,Oppland,114
R05,2016,0 - 4,Kvinne,Oslo,796
R05,2016,0 - 4,Kvinne,Rogaland,369
R05,2016,0 - 4,Kvinne,Sogn og Fjordane,36
R05,2016,0 - 4,Kvinne,Telemark,115
R05,2016,0 - 4,Kvinne,Troms,107
R05,2016,0 - 4,Kvinne,Trøndelag,235
R05,2016,0 - 4,Kvinne,Vest-Agder,127
R05,2016,0 - 4,Kvinne,Vestfold,227
R05,2016,0 - 4,Kvinne,Østfold,216
R05,2016,0 - 4,Mann,Hele landet,4413
R05,2016,0 - 4,Mann,Helseregion Midt-Norge,508
R05,2016,0 - 4,Mann,Helseregion Nord-Norge,298
R05,2016,0 - 4,Mann,Helseregion Sør-Øst,2660
R05,2016,0 - 4,Mann,Helseregion Vest,947
R05,2016,0 - 4,Mann,Akershus,508
R05,2016,0 - 4,Mann,Aust-Agder,83
R05,2016,0 - 4,Mann,Buskerud,231
R05,2016,0 - 4,Mann,Finnmark,46
R05,2016,0 - 4,Mann,Hedmark,145
R05,2016,0 - 4,Mann,Hordaland,491
R05,2016,0 - 4,Mann,Møre og Romsdal,186
R05,2016,0 - 4,Mann,Nordland,140
R05,2016,0 - 4,Mann,Oppland,102
R05,2016,0 - 4,Mann,Oslo,873
R05,2016,0 - 4,Mann,Rogaland,396
R05,2016,0 - 4,Mann,Sogn og Fjordane,60
R05,2016,0 - 4,Mann,Telemark,114
R05,2016,0 - 4,Mann,Troms,112
R05,2016,0 - 4,Mann,Trøndelag,322
R05,2016,0 - 4,Mann,Vest-Agder,176
R05,2016,0 - 4,Mann,Vestfold,190
R05,2016,0 - 4,Mann,Østfold,238
R05,2016,5 - 9,Kvinne,Hele landet,4531
R05,2016,5 - 9,Kvinne,Helseregion Midt-Norge,489
R05,2016,5 - 9,Kvinne,Helseregion Nord-Norge,307
R05,2016,5 - 9,Kvinne,Helseregion Sør-Øst,2828
R05,2016,5 - 9,Kvinne,Helseregion Vest,907
R05,2016,5 - 9,Kvinne,Akershus,600
R05,2016,5 - 9,Kvinne,Aust-Agder,83
R05,2016,5 - 9,Kvinne,Buskerud,215
R05,2016,5 - 9,Kvinne,Finnmark,47
R05,2016,5 - 9,Kvinne,Hedmark,165
R05,2016,5 - 9,Kvinne,Hordaland,424
R05,2016,5 - 9,Kvinne,Møre og Romsdal,181
R05,2016,5 - 9,Kvinne,Nordland,132
R05,2016,5 - 9,Kvinne,Oppland,85
R05,2016,5 - 9,Kvinne,Oslo,820
R05,2016,5 - 9,Kvinne,Rogaland,415
R05,2016,5 - 9,Kvinne,Sogn og Fjordane,68
R05,2016,5 - 9,Kvinne,Telemark,118
R05,2016,5 - 9,Kvinne,Troms,128
R05,2016,5 - 9,Kvinne,Trøndelag,308
R05,2016,5 - 9,Kvinne,Vest-Agder,199
R05,2016,5 - 9,Kvinne,Vestfold,241
R05,2016,5 - 9,Kvinne,Østfold,302
R05,2016,5 - 9,Mann,Hele landet,4940
R05,2016,5 - 9,Mann,Helseregion Midt-Norge,533
R05,2016,5 - 9,Mann,Helseregion Nord-Norge,333
R05,2016,5 - 9,Mann,Helseregion Sør-Øst,3146
R05,2016,5 - 9,Mann,Helseregion Vest,928
R05,2016,5 - 9,Mann,Akershus,649
R05,2016,5 - 9,Mann,Aust-Agder,106
R05,2016,5 - 9,Mann,Buskerud,243
R05,2016,5 - 9,Mann,Finnmark,38
R05,2016,5 - 9,Mann,Hedmark,203
R05,2016,5 - 9,Mann,Hordaland,451
