Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumBefolkning
R03A,2015,10 - 14,Kvinne,Helseregion Nord-Norge,13494
R03A,2015,10 - 14,Kvinne,Helseregion Sør-Øst,82400
R03A,2015,10 - 14,Kvinne,Helseregion Vest,33235
R03A,2015,10 - 14,Kvinne,Akershus,19209
R03A,2015,10 - 14,Kvinne,Aust-Agder,3393
R03A,2015,10 - 14,Kvinne,Buskerud,8095
R03A,2015,10 - 14,Kvinne,Finnmark,2182
R03A,2015,10 - 14,Kvinne,Hedmark,5412
R03A,2015,10 - 14,Kvinne,Hordaland,15169
R03A,2015,10 - 14,Kvinne,Møre og Romsdal,8055
R03A,2015,10 - 14,Kvinne,Nordland,6820
R03A,2015,10 - 14,Kvinne,Oppland,5306
R03A,2015,10 - 14,Kvinne,Oslo,15212
R03A,2015,10 - 14,Kvinne,Rogaland,14568
R03A,2015,10 - 14,Kvinne,Sogn og Fjordane,3498
R03A,2015,10 - 14,Kvinne,Telemark,4913
R03A,2015,10 - 14,Kvinne,Troms,4491
R03A,2015,10 - 14,Kvinne,Trøndelag,12792
R03A,2015,10 - 14,Kvinne,Vest-Agder,5601
R03A,2015,10 - 14,Kvinne,Vestfold,6949
R03A,2015,10 - 14,Kvinne,Østfold,8310
R03A,2015,10 - 14,Mann,Hele landet,156275
R03A,2015,10 - 14,Mann,Helseregion Midt-Norge,21734
R03A,2015,10 - 14,Mann,Helseregion Nord-Norge,14308
R03A,2015,10 - 14,Mann,Helseregion Sør-Øst,85955
R03A,2015,10 - 14,Mann,Helseregion Vest,34277
R03A,2015,10 - 14,Mann,Akershus,20010
R03A,2015,10 - 14,Mann,Aust-Agder,3567
R03A,2015,10 - 14,Mann,Buskerud,8476
R03A,2015,10 - 14,Mann,Finnmark,2262
R03A,2015,10 - 14,Mann,Hedmark,5507
R03A,2015,10 - 14,Mann,Hordaland,15668
R03A,2015,10 - 14,Mann,Møre og Romsdal,8362
R03A,2015,10 - 14,Mann,Nordland,7244
R03A,2015,10 - 14,Mann,Oppland,5450
R03A,2015,10 - 14,Mann,Oslo,15673
R03A,2015,10 - 14,Mann,Rogaland,14994
R03A,2015,10 - 14,Mann,Sogn og Fjordane,3616
R03A,2015,10 - 14,Mann,Telemark,5074
R03A,2015,10 - 14,Mann,Troms,4802
R03A,2015,10 - 14,Mann,Trøndelag,13373
R03A,2015,10 - 14,Mann,Vest-Agder,5752
R03A,2015,10 - 14,Mann,Vestfold,7513
R03A,2015,10 - 14,Mann,Østfold,8932
R03A,2015,15 - 19,Kvinne,Hele landet,157878
R03A,2015,15 - 19,Kvinne,Helseregion Midt-Norge,22324
R03A,2015,15 - 19,Kvinne,Helseregion Nord-Norge,15300
R03A,2015,15 - 19,Kvinne,Helseregion Sør-Øst,85362
R03A,2015,15 - 19,Kvinne,Helseregion Vest,34891
R03A,2015,15 - 19,Kvinne,Akershus,18966
R03A,2015,15 - 19,Kvinne,Aust-Agder,3744
R03A,2015,15 - 19,Kvinne,Buskerud,8221
R03A,2015,15 - 19,Kvinne,Finnmark,2436
R03A,2015,15 - 19,Kvinne,Hedmark,5868
R03A,2015,15 - 19,Kvinne,Hordaland,16004
R03A,2015,15 - 19,Kvinne,Møre og Romsdal,8489
R03A,2015,15 - 19,Kvinne,Nordland,7826
R03A,2015,15 - 19,Kvinne,Oppland,5732
R03A,2015,15 - 19,Kvinne,Oslo,14552
R03A,2015,15 - 19,Kvinne,Rogaland,15204
R03A,2015,15 - 19,Kvinne,Sogn og Fjordane,3683
R03A,2015,15 - 19,Kvinne,Telemark,5392
R03A,2015,15 - 19,Kvinne,Troms,5038
R03A,2015,15 - 19,Kvinne,Trøndelag,13836
R03A,2015,15 - 19,Kvinne,Vest-Agder,6128
R03A,2015,15 - 19,Kvinne,Vestfold,7672
R03A,2015,15 - 19,Kvinne,Østfold,9090
R03A,2015,15 - 19,Mann,Hele landet,167444
R03A,2015,15 - 19,Mann,Helseregion Midt-Norge,23718
R03A,2015,15 - 19,Mann,Helseregion Nord-Norge,16487
R03A,2015,15 - 19,Mann,Helseregion Sør-Øst,90500
R03A,2015,15 - 19,Mann,Helseregion Vest,36740
R03A,2015,15 - 19,Mann,Akershus,20111
R03A,2015,15 - 19,Mann,Aust-Agder,4067
R03A,2015,15 - 19,Mann,Buskerud,8840
R03A,2015,15 - 19,Mann,Finnmark,2754
R03A,2015,15 - 19,Mann,Hedmark,6450
R03A,2015,15 - 19,Mann,Hordaland,16614
R03A,2015,15 - 19,Mann,Møre og Romsdal,9058
R03A,2015,15 - 19,Mann,Nordland,8271
R03A,2015,15 - 19,Mann,Oppland,6240
R03A,2015,15 - 19,Mann,Oslo,15057
R03A,2015,15 - 19,Mann,Rogaland,16122
R03A,2015,15 - 19,Mann,Sogn og Fjordane,4004
R03A,2015,15 - 19,Mann,Telemark,5596
R03A,2015,15 - 19,Mann,Troms,5462
R03A,2015,15 - 19,Mann,Trøndelag,14658
R03A,2015,15 - 19,Mann,Vest-Agder,6386
R03A,2015,15 - 19,Mann,Vestfold,8135
R03A,2015,15 - 19,Mann,Østfold,9618
R03A,2015,20 - 24,Kvinne,Hele landet,165030
R03A,2015,20 - 24,Kvinne,Helseregion Midt-Norge,23802
R03A,2015,20 - 24,Kvinne,Helseregion Nord-Norge,15628
R03A,2015,20 - 24,Kvinne,Helseregion Sør-Øst,89216
R03A,2015,20 - 24,Kvinne,Helseregion Vest,36384
R03A,2015,20 - 24,Kvinne,Akershus,16508
R03A,2015,20 - 24,Kvinne,Aust-Agder,3565
R03A,2015,20 - 24,Kvinne,Buskerud,7841
R03A,2015,20 - 24,Kvinne,Finnmark,2485
R03A,2015,20 - 24,Kvinne,Hedmark,5744
R03A,2015,20 - 24,Kvinne,Hordaland,17714
R03A,2015,20 - 24,Kvinne,Møre og Romsdal,8012
R03A,2015,20 - 24,Kvinne,Nordland,7614
R03A,2015,20 - 24,Kvinne,Oppland,5761
R03A,2015,20 - 24,Kvinne,Oslo,22930
R03A,2015,20 - 24,Kvinne,Rogaland,15161
R03A,2015,20 - 24,Kvinne,Sogn og Fjordane,3509
R03A,2015,20 - 24,Kvinne,Telemark,5228
R03A,2015,20 - 24,Kvinne,Troms,5528
R03A,2015,20 - 24,Kvinne,Trøndelag,15791
R03A,2015,20 - 24,Kvinne,Vest-Agder,6250
R03A,2015,20 - 24,Kvinne,Vestfold,7100
R03A,2015,20 - 24,Kvinne,Østfold,8288
R03A,2015,20 - 24,Mann,Hele landet,175711
R03A,2015,20 - 24,Mann,Helseregion Midt-Norge,26005
R03A,2015,20 - 24,Mann,Helseregion Nord-Norge,17900
R03A,2015,20 - 24,Mann,Helseregion Sør-Øst,93111
R03A,2015,20 - 24,Mann,Helseregion Vest,38696
R03A,2015,20 - 24,Mann,Akershus,18043
R03A,2015,20 - 24,Mann,Aust-Agder,3890
R03A,2015,20 - 24,Mann,Buskerud,8353
R03A,2015,20 - 24,Mann,Finnmark,2877
R03A,2015,20 - 24,Mann,Hedmark,6247
R03A,2015,20 - 24,Mann,Hordaland,18429
R03A,2015,20 - 24,Mann,Møre og Romsdal,8918
R03A,2015,20 - 24,Mann,Nordland,8628
R03A,2015,20 - 24,Mann,Oppland,6361
R03A,2015,20 - 24,Mann,Oslo,20654
R03A,2015,20 - 24,Mann,Rogaland,16387
R03A,2015,20 - 24,Mann,Sogn og Fjordane,3880
R03A,2015,20 - 24,Mann,Telemark,5829
R03A,2015,20 - 24,Mann,Troms,6394
R03A,2015,20 - 24,Mann,Trøndelag,17086
R03A,2015,20 - 24,Mann,Vest-Agder,6624
R03A,2015,20 - 24,Mann,Vestfold,7922
R03A,2015,20 - 24,Mann,Østfold,9188
R03A,2015,25 - 29,Kvinne,Hele landet,176512
R03A,2015,25 - 29,Kvinne,Helseregion Midt-Norge,23146
R03A,2015,25 - 29,Kvinne,Helseregion Nord-Norge,15094
R03A,2015,25 - 29,Kvinne,Helseregion Sør-Øst,99931
R03A,2015,25 - 29,Kvinne,Helseregion Vest,38340
R03A,2015,25 - 29,Kvinne,Akershus,16014
R03A,2015,25 - 29,Kvinne,Aust-Agder,3318
R03A,2015,25 - 29,Kvinne,Buskerud,8084
R03A,2015,25 - 29,Kvinne,Finnmark,2471
R03A,2015,25 - 29,Kvinne,Hedmark,5158
R03A,2015,25 - 29,Kvinne,Hordaland,18784
R03A,2015,25 - 29,Kvinne,Møre og Romsdal,7675
R03A,2015,25 - 29,Kvinne,Nordland,7058
R03A,2015,25 - 29,Kvinne,Oppland,5122
R03A,2015,25 - 29,Kvinne,Oslo,36510
R03A,2015,25 - 29,Kvinne,Rogaland,16603
R03A,2015,25 - 29,Kvinne,Sogn og Fjordane,2953
R03A,2015,25 - 29,Kvinne,Telemark,4909
R03A,2015,25 - 29,Kvinne,Troms,5565
R03A,2015,25 - 29,Kvinne,Trøndelag,15470
R03A,2015,25 - 29,Kvinne,Vest-Agder,5850
R03A,2015,25 - 29,Kvinne,Vestfold,6881
R03A,2015,25 - 29,Kvinne,Østfold,8084
R03A,2015,25 - 29,Mann,Hele landet,182574
R03A,2015,25 - 29,Mann,Helseregion Midt-Norge,25890
R03A,2015,25 - 29,Mann,Helseregion Nord-Norge,16352
R03A,2015,25 - 29,Mann,Helseregion Sør-Øst,99947
R03A,2015,25 - 29,Mann,Helseregion Vest,40385
R03A,2015,25 - 29,Mann,Akershus,16284
R03A,2015,25 - 29,Mann,Aust-Agder,3520
R03A,2015,25 - 29,Mann,Buskerud,8654
R03A,2015,25 - 29,Mann,Finnmark,2735
R03A,2015,25 - 29,Mann,Hedmark,5640
R03A,2015,25 - 29,Mann,Hordaland,19832
R03A,2015,25 - 29,Mann,Møre og Romsdal,8652
R03A,2015,25 - 29,Mann,Nordland,7656
R03A,2015,25 - 29,Mann,Oppland,5572
R03A,2015,25 - 29,Mann,Oslo,33138
R03A,2015,25 - 29,Mann,Rogaland,17280
R03A,2015,25 - 29,Mann,Sogn og Fjordane,3272
R03A,2015,25 - 29,Mann,Telemark,5337
R03A,2015,25 - 29,Mann,Troms,5961
R03A,2015,25 - 29,Mann,Trøndelag,17237
R03A,2015,25 - 29,Mann,Vest-Agder,6250
R03A,2015,25 - 29,Mann,Vestfold,7100
R03A,2015,25 - 29,Mann,Østfold,8452
R03A,2015,30 - 34,Kvinne,Hele landet,169229
R03A,2015,30 - 34,Kvinne,Helseregion Midt-Norge,21534
R03A,2015,30 - 34,Kvinne,Helseregion Nord-Norge,13450
R03A,2015,30 - 34,Kvinne,Helseregion Sør-Øst,97324
R03A,2015,30 - 34,Kvinne,Helseregion Vest,36921
R03A,2015,30 - 34,Kvinne,Akershus,17516
R03A,2015,30 - 34,Kvinne,Aust-Agder,3382
R03A,2015,30 - 34,Kvinne,Buskerud,8454
R03A,2015,30 - 34,Kvinne,Finnmark,2096
R03A,2015,30 - 34,Kvinne,Hedmark,4862
R03A,2015,30 - 34,Kvinne,Hordaland,17232
R03A,2015,30 - 34,Kvinne,Møre og Romsdal,7626
R03A,2015,30 - 34,Kvinne,Nordland,6375
R03A,2015,30 - 34,Kvinne,Oppland,4664
R03A,2015,30 - 34,Kvinne,Oslo,33273
R03A,2015,30 - 34,Kvinne,Rogaland,16773
R03A,2015,30 - 34,Kvinne,Sogn og Fjordane,2916
R03A,2015,30 - 34,Kvinne,Telemark,4502
R03A,2015,30 - 34,Kvinne,Troms,4978
R03A,2015,30 - 34,Kvinne,Trøndelag,13909
R03A,2015,30 - 34,Kvinne,Vest-Agder,5544
R03A,2015,30 - 34,Kvinne,Vestfold,6896
R03A,2015,30 - 34,Kvinne,Østfold,8228
R03A,2015,30 - 34,Mann,Hele landet,179102
R03A,2015,30 - 34,Mann,Helseregion Midt-Norge,23496
R03A,2015,30 - 34,Mann,Helseregion Nord-Norge,14892
R03A,2015,30 - 34,Mann,Helseregion Sør-Øst,100708
R03A,2015,30 - 34,Mann,Helseregion Vest,40006
R03A,2015,30 - 34,Mann,Akershus,17134
R03A,2015,30 - 34,Mann,Aust-Agder,3466
R03A,2015,30 - 34,Mann,Buskerud,8681
R03A,2015,30 - 34,Mann,Finnmark,2397
R03A,2015,30 - 34,Mann,Hedmark,5208
R03A,2015,30 - 34,Mann,Hordaland,19123
R03A,2015,30 - 34,Mann,Møre og Romsdal,8552
R03A,2015,30 - 34,Mann,Nordland,7074
R03A,2015,30 - 34,Mann,Oppland,5138
R03A,2015,30 - 34,Mann,Oslo,35072
R03A,2015,30 - 34,Mann,Rogaland,17819
R03A,2015,30 - 34,Mann,Sogn og Fjordane,3064
R03A,2015,30 - 34,Mann,Telemark,4738
R03A,2015,30 - 34,Mann,Troms,5421
R03A,2015,30 - 34,Mann,Trøndelag,14944
R03A,2015,30 - 34,Mann,Vest-Agder,5960
R03A,2015,30 - 34,Mann,Vestfold,7106
R03A,2015,30 - 34,Mann,Østfold,8205
R03A,2015,35 - 39,Kvinne,Hele landet,165088
R03A,2015,35 - 39,Kvinne,Helseregion Midt-Norge,20627
R03A,2015,35 - 39,Kvinne,Helseregion Nord-Norge,13140
R03A,2015,35 - 39,Kvinne,Helseregion Sør-Øst,96119
R03A,2015,35 - 39,Kvinne,Helseregion Vest,35203
R03A,2015,35 - 39,Kvinne,Akershus,19812
R03A,2015,35 - 39,Kvinne,Aust-Agder,3538
R03A,2015,35 - 39,Kvinne,Buskerud,8938
R03A,2015,35 - 39,Kvinne,Finnmark,1942
R03A,2015,35 - 39,Kvinne,Hedmark,5239
R03A,2015,35 - 39,Kvinne,Hordaland,16522
R03A,2015,35 - 39,Kvinne,Møre og Romsdal,7536
R03A,2015,35 - 39,Kvinne,Nordland,6409
R03A,2015,35 - 39,Kvinne,Oppland,5117
R03A,2015,35 - 39,Kvinne,Oslo,26728
R03A,2015,35 - 39,Kvinne,Rogaland,15811
R03A,2015,35 - 39,Kvinne,Sogn og Fjordane,2870
R03A,2015,35 - 39,Kvinne,Telemark,4886
R03A,2015,35 - 39,Kvinne,Troms,4789
R03A,2015,35 - 39,Kvinne,Trøndelag,13091
R03A,2015,35 - 39,Kvinne,Vest-Agder,5744
R03A,2015,35 - 39,Kvinne,Vestfold,7465
R03A,2015,35 - 39,Kvinne,Østfold,8651
R03A,2015,35 - 39,Mann,Hele landet,177284
R03A,2015,35 - 39,Mann,Helseregion Midt-Norge,22811
R03A,2015,35 - 39,Mann,Helseregion Nord-Norge,14196
R03A,2015,35 - 39,Mann,Helseregion Sør-Øst,101024
R03A,2015,35 - 39,Mann,Helseregion Vest,39254
R03A,2015,35 - 39,Mann,Akershus,19942
R03A,2015,35 - 39,Mann,Aust-Agder,3670
R03A,2015,35 - 39,Mann,Buskerud,9270
R03A,2015,35 - 39,Mann,Finnmark,2274
R03A,2015,35 - 39,Mann,Hedmark,5456
R03A,2015,35 - 39,Mann,Hordaland,18244
R03A,2015,35 - 39,Mann,Møre og Romsdal,8380
R03A,2015,35 - 39,Mann,Nordland,6808
R03A,2015,35 - 39,Mann,Oppland,5235
R03A,2015,35 - 39,Mann,Oslo,29978
R03A,2015,35 - 39,Mann,Rogaland,17868
R03A,2015,35 - 39,Mann,Sogn og Fjordane,3142
R03A,2015,35 - 39,Mann,Telemark,4910
R03A,2015,35 - 39,Mann,Troms,5112
R03A,2015,35 - 39,Mann,Trøndelag,14432
R03A,2015,35 - 39,Mann,Vest-Agder,5929
R03A,2015,35 - 39,Mann,Vestfold,7592
R03A,2015,35 - 39,Mann,Østfold,9044
R03A,2015,40 - 44,Kvinne,Hele landet,179116
R03A,2015,40 - 44,Kvinne,Helseregion Midt-Norge,22924
R03A,2015,40 - 44,Kvinne,Helseregion Nord-Norge,15781
R03A,2015,40 - 44,Kvinne,Helseregion Sør-Øst,104136
R03A,2015,40 - 44,Kvinne,Helseregion Vest,36276
R03A,2015,40 - 44,Kvinne,Akershus,23172
R03A,2015,40 - 44,Kvinne,Aust-Agder,3965
R03A,2015,40 - 44,Kvinne,Buskerud,10000
R03A,2015,40 - 44,Kvinne,Finnmark,2620
R03A,2015,40 - 44,Kvinne,Hedmark,6538
R03A,2015,40 - 44,Kvinne,Hordaland,17088
R03A,2015,40 - 44,Kvinne,Møre og Romsdal,8280
R03A,2015,40 - 44,Kvinne,Nordland,7680
R03A,2015,40 - 44,Kvinne,Oppland,6392
R03A,2015,40 - 44,Kvinne,Oslo,23203
R03A,2015,40 - 44,Kvinne,Rogaland,15886
R03A,2015,40 - 44,Kvinne,Sogn og Fjordane,3302
R03A,2015,40 - 44,Kvinne,Telemark,5810
R03A,2015,40 - 44,Kvinne,Troms,5481
R03A,2015,40 - 44,Kvinne,Trøndelag,14644
R03A,2015,40 - 44,Kvinne,Vest-Agder,6240
R03A,2015,40 - 44,Kvinne,Vestfold,8626
R03A,2015,40 - 44,Kvinne,Østfold,10190
R03A,2015,40 - 44,Mann,Hele landet,190222
R03A,2015,40 - 44,Mann,Helseregion Midt-Norge,24914
R03A,2015,40 - 44,Mann,Helseregion Nord-Norge,16296
R03A,2015,40 - 44,Mann,Helseregion Sør-Øst,109044
R03A,2015,40 - 44,Mann,Helseregion Vest,39969
R03A,2015,40 - 44,Mann,Akershus,23582
R03A,2015,40 - 44,Mann,Aust-Agder,4200
R03A,2015,40 - 44,Mann,Buskerud,10557
R03A,2015,40 - 44,Mann,Finnmark,2732
R03A,2015,40 - 44,Mann,Hedmark,6502
R03A,2015,40 - 44,Mann,Hordaland,18809
R03A,2015,40 - 44,Mann,Møre og Romsdal,9256
R03A,2015,40 - 44,Mann,Nordland,7618
R03A,2015,40 - 44,Mann,Oppland,6519
R03A,2015,40 - 44,Mann,Oslo,26197
R03A,2015,40 - 44,Mann,Rogaland,17570
R03A,2015,40 - 44,Mann,Sogn og Fjordane,3590
R03A,2015,40 - 44,Mann,Telemark,6047
R03A,2015,40 - 44,Mann,Troms,5946
R03A,2015,40 - 44,Mann,Trøndelag,15658
R03A,2015,40 - 44,Mann,Vest-Agder,6286
R03A,2015,40 - 44,Mann,Vestfold,8620
R03A,2015,40 - 44,Mann,Østfold,10533
R03A,2015,45 - 49,Kvinne,Hele landet,182430
R03A,2015,45 - 49,Kvinne,Helseregion Midt-Norge,24441
R03A,2015,45 - 49,Kvinne,Helseregion Nord-Norge,17036
R03A,2015,45 - 49,Kvinne,Helseregion Sør-Øst,104206
R03A,2015,45 - 49,Kvinne,Helseregion Vest,36746
R03A,2015,45 - 49,Kvinne,Akershus,23426
R03A,2015,45 - 49,Kvinne,Aust-Agder,3970
R03A,2015,45 - 49,Kvinne,Buskerud,10010
R03A,2015,45 - 49,Kvinne,Finnmark,2786
R03A,2015,45 - 49,Kvinne,Hedmark,7042
R03A,2015,45 - 49,Kvinne,Hordaland,17236
R03A,2015,45 - 49,Kvinne,Møre og Romsdal,8940
R03A,2015,45 - 49,Kvinne,Nordland,8526
R03A,2015,45 - 49,Kvinne,Oppland,6851
R03A,2015,45 - 49,Kvinne,Oslo,20623
R03A,2015,45 - 49,Kvinne,Rogaland,15923
R03A,2015,45 - 49,Kvinne,Sogn og Fjordane,3588
R03A,2015,45 - 49,Kvinne,Telemark,6346
R03A,2015,45 - 49,Kvinne,Troms,5724
R03A,2015,45 - 49,Kvinne,Trøndelag,15502
R03A,2015,45 - 49,Kvinne,Vest-Agder,6140
R03A,2015,45 - 49,Kvinne,Vestfold,8978
R03A,2015,45 - 49,Kvinne,Østfold,10821
R03A,2015,45 - 49,Mann,Hele landet,193682
R03A,2015,45 - 49,Mann,Helseregion Midt-Norge,25848
R03A,2015,45 - 49,Mann,Helseregion Nord-Norge,18390
R03A,2015,45 - 49,Mann,Helseregion Sør-Øst,109959
R03A,2015,45 - 49,Mann,Helseregion Vest,39486
R03A,2015,45 - 49,Mann,Akershus,24192
R03A,2015,45 - 49,Mann,Aust-Agder,4170
R03A,2015,45 - 49,Mann,Buskerud,10744
R03A,2015,45 - 49,Mann,Finnmark,3100
R03A,2015,45 - 49,Mann,Hedmark,7277
R03A,2015,45 - 49,Mann,Hordaland,18403
R03A,2015,45 - 49,Mann,Møre og Romsdal,9758
R03A,2015,45 - 49,Mann,Nordland,9126
R03A,2015,45 - 49,Mann,Oppland,7292
R03A,2015,45 - 49,Mann,Oslo,22898
R03A,2015,45 - 49,Mann,Rogaland,17217
R03A,2015,45 - 49,Mann,Sogn og Fjordane,3866
R03A,2015,45 - 49,Mann,Telemark,6464
R03A,2015,45 - 49,Mann,Troms,6164
R03A,2015,45 - 49,Mann,Trøndelag,16090
R03A,2015,45 - 49,Mann,Vest-Agder,6590
R03A,2015,45 - 49,Mann,Vestfold,9154
R03A,2015,45 - 49,Mann,Østfold,11178
R03A,2015,50 - 54,Kvinne,Hele landet,167168
R03A,2015,50 - 54,Kvinne,Helseregion Midt-Norge,22142
R03A,2015,50 - 54,Kvinne,Helseregion Nord-Norge,16188
R03A,2015,50 - 54,Kvinne,Helseregion Sør-Øst,95769
R03A,2015,50 - 54,Kvinne,Helseregion Vest,33070
R03A,2015,50 - 54,Kvinne,Akershus,20996
R03A,2015,50 - 54,Kvinne,Aust-Agder,3744
R03A,2015,50 - 54,Kvinne,Buskerud,9132
R03A,2015,50 - 54,Kvinne,Finnmark,2550
R03A,2015,50 - 54,Kvinne,Hedmark,6780
R03A,2015,50 - 54,Kvinne,Hordaland,15375
R03A,2015,50 - 54,Kvinne,Møre og Romsdal,7996
R03A,2015,50 - 54,Kvinne,Nordland,8262
R03A,2015,50 - 54,Kvinne,Oppland,6506
R03A,2015,50 - 54,Kvinne,Oslo,18567
R03A,2015,50 - 54,Kvinne,Rogaland,14244
R03A,2015,50 - 54,Kvinne,Sogn og Fjordane,3452
R03A,2015,50 - 54,Kvinne,Telemark,5818
R03A,2015,50 - 54,Kvinne,Troms,5376
R03A,2015,50 - 54,Kvinne,Trøndelag,14146
R03A,2015,50 - 54,Kvinne,Vest-Agder,5798
R03A,2015,50 - 54,Kvinne,Vestfold,8531
R03A,2015,50 - 54,Kvinne,Østfold,9898
R03A,2015,50 - 54,Mann,Hele landet,177026
R03A,2015,50 - 54,Mann,Helseregion Midt-Norge,23784
R03A,2015,50 - 54,Mann,Helseregion Nord-Norge,16846
R03A,2015,50 - 54,Mann,Helseregion Sør-Øst,100185
R03A,2015,50 - 54,Mann,Helseregion Vest,36212
R03A,2015,50 - 54,Mann,Akershus,21800
R03A,2015,50 - 54,Mann,Aust-Agder,3794
R03A,2015,50 - 54,Mann,Buskerud,9709
R03A,2015,50 - 54,Mann,Finnmark,2760
R03A,2015,50 - 54,Mann,Hedmark,6960
R03A,2015,50 - 54,Mann,Hordaland,16847
R03A,2015,50 - 54,Mann,Møre og Romsdal,8859
R03A,2015,50 - 54,Mann,Nordland,8562
R03A,2015,50 - 54,Mann,Oppland,6676
R03A,2015,50 - 54,Mann,Oslo,19996
R03A,2015,50 - 54,Mann,Rogaland,15490
R03A,2015,50 - 54,Mann,Sogn og Fjordane,3876
R03A,2015,50 - 54,Mann,Telemark,6006
R03A,2015,50 - 54,Mann,Troms,5524
R03A,2015,50 - 54,Mann,Trøndelag,14925
R03A,2015,50 - 54,Mann,Vest-Agder,6206
R03A,2015,50 - 54,Mann,Vestfold,8600
R03A,2015,50 - 54,Mann,Østfold,10438
R03A,2015,55 - 59,Kvinne,Hele landet,156238
R03A,2015,55 - 59,Kvinne,Helseregion Midt-Norge,21582
R03A,2015,55 - 59,Kvinne,Helseregion Nord-Norge,15022
R03A,2015,55 - 59,Kvinne,Helseregion Sør-Øst,88735
R03A,2015,55 - 59,Kvinne,Helseregion Vest,30898
R03A,2015,55 - 59,Kvinne,Akershus,17730
R03A,2015,55 - 59,Kvinne,Aust-Agder,3688
R03A,2015,55 - 59,Kvinne,Buskerud,8766
R03A,2015,55 - 59,Kvinne,Finnmark,2258
R03A,2015,55 - 59,Kvinne,Hedmark,6692
R03A,2015,55 - 59,Kvinne,Hordaland,14412
R03A,2015,55 - 59,Kvinne,Møre og Romsdal,8373
R03A,2015,55 - 59,Kvinne,Nordland,7789
R03A,2015,55 - 59,Kvinne,Oppland,6349
R03A,2015,55 - 59,Kvinne,Oslo,16872
R03A,2015,55 - 59,Kvinne,Rogaland,12976
R03A,2015,55 - 59,Kvinne,Sogn og Fjordane,3510
R03A,2015,55 - 59,Kvinne,Telemark,5772
R03A,2015,55 - 59,Kvinne,Troms,4975
R03A,2015,55 - 59,Kvinne,Trøndelag,13210
R03A,2015,55 - 59,Kvinne,Vest-Agder,5312
R03A,2015,55 - 59,Kvinne,Vestfold,8182
R03A,2015,55 - 59,Kvinne,Østfold,9374
R03A,2015,55 - 59,Mann,Hele landet,162172
R03A,2015,55 - 59,Mann,Helseregion Midt-Norge,22586
R03A,2015,55 - 59,Mann,Helseregion Nord-Norge,15782
R03A,2015,55 - 59,Mann,Helseregion Sør-Øst,90822
R03A,2015,55 - 59,Mann,Helseregion Vest,32982
R03A,2015,55 - 59,Mann,Akershus,19020
R03A,2015,55 - 59,Mann,Aust-Agder,3698
R03A,2015,55 - 59,Mann,Buskerud,8796
R03A,2015,55 - 59,Mann,Finnmark,2431
R03A,2015,55 - 59,Mann,Hedmark,6700
R03A,2015,55 - 59,Mann,Hordaland,15356
R03A,2015,55 - 59,Mann,Møre og Romsdal,8787
R03A,2015,55 - 59,Mann,Nordland,8202
R03A,2015,55 - 59,Mann,Oppland,6536
R03A,2015,55 - 59,Mann,Oslo,17210
R03A,2015,55 - 59,Mann,Rogaland,13912
R03A,2015,55 - 59,Mann,Sogn og Fjordane,3715
R03A,2015,55 - 59,Mann,Telemark,5808
R03A,2015,55 - 59,Mann,Troms,5149
R03A,2015,55 - 59,Mann,Trøndelag,13799
R03A,2015,55 - 59,Mann,Vest-Agder,5477
R03A,2015,55 - 59,Mann,Vestfold,8050
R03A,2015,55 - 59,Mann,Østfold,9526
R03A,2015,60 - 64,Kvinne,Hele landet,145046
R03A,2015,60 - 64,Kvinne,Helseregion Midt-Norge,20758
R03A,2015,60 - 64,Kvinne,Helseregion Nord-Norge,14522
R03A,2015,60 - 64,Kvinne,Helseregion Sør-Øst,81336
R03A,2015,60 - 64,Kvinne,Helseregion Vest,28431
R03A,2015,60 - 64,Kvinne,Akershus,15396
R03A,2015,60 - 64,Kvinne,Aust-Agder,3544
R03A,2015,60 - 64,Kvinne,Buskerud,8132
R03A,2015,60 - 64,Kvinne,Finnmark,2183
R03A,2015,60 - 64,Kvinne,Hedmark,6588
R03A,2015,60 - 64,Kvinne,Hordaland,13464
R03A,2015,60 - 64,Kvinne,Møre og Romsdal,7980
R03A,2015,60 - 64,Kvinne,Nordland,7528
R03A,2015,60 - 64,Kvinne,Oppland,5991
R03A,2015,60 - 64,Kvinne,Oslo,14746
R03A,2015,60 - 64,Kvinne,Rogaland,11680
R03A,2015,60 - 64,Kvinne,Sogn og Fjordane,3286
R03A,2015,60 - 64,Kvinne,Telemark,5536
R03A,2015,60 - 64,Kvinne,Troms,4810
R03A,2015,60 - 64,Kvinne,Trøndelag,12777
R03A,2015,60 - 64,Kvinne,Vest-Agder,4958
R03A,2015,60 - 64,Kvinne,Vestfold,7729
R03A,2015,60 - 64,Kvinne,Østfold,8718
R03A,2015,60 - 64,Mann,Hele landet,147060
R03A,2015,60 - 64,Mann,Helseregion Midt-Norge,21368
R03A,2015,60 - 64,Mann,Helseregion Nord-Norge,15358
R03A,2015,60 - 64,Mann,Helseregion Sør-Øst,80568
R03A,2015,60 - 64,Mann,Helseregion Vest,29768
R03A,2015,60 - 64,Mann,Akershus,15454
R03A,2015,60 - 64,Mann,Aust-Agder,3554
R03A,2015,60 - 64,Mann,Buskerud,8126
R03A,2015,60 - 64,Mann,Finnmark,2374
R03A,2015,60 - 64,Mann,Hedmark,6375
R03A,2015,60 - 64,Mann,Hordaland,13942
